N,P,K,temperature,humidity,ph,rainfall,label
68,38,57,23.753659253989117,75.60396659607659,6.974745944061342,104.11028686134952,1
58,44,64,21.671048131021713,58.62207601536448,6.615758367155771,75.21537959104322,1
56,52,73,22.04625017628236,75.10590266679776,6.644630371260153,109.96036494717204,1
98,62,80,23.41643713769743,51.93502276059685,7.4450449912673236,87.20149826472878,1
63,65,65,23.49658601680158,57.92899258321265,6.074482695949682,85.56695448980663,1
53,45,51,23.430637909982213,74.20334427518942,5.813834544074455,60.75112709902832,1
67,39,71,19.24454856064273,62.783671129174564,6.604642994748556,89.94415473786586,1
69,39,52,26.448473717800766,74.15280130398578,7.201160394613199,87.52726503099977,1
59,49,30,18.958961224945018,70.65072874740973,6.019588832342321,72.73308432162234,1
72,46,78,18.888167049839286,67.39416035500389,6.755727652004203,78.2613963128441,1
80,46,76,26.621208681440834,74.72803957768623,6.629682873434853,68.9828482918423,1
55,59,60,18.115394845595453,73.86633175779944,6.454292751978098,66.5440569276788,1
53,65,83,26.421743353720956,67.92839572797382,7.11885497692563,100.00763241958754,1
53,30,29,24.65770443884287,46.45807137357503,7.622209132610636,43.94485332334034,2
35,31,20,19.050010985875485,67.9463322131956,6.178019469792018,50.23051281618986,2
27,29,24,16.565292134157414,50.99913100289369,7.238242800093392,43.18789769542804,2
39,39,40,20.913517040532096,61.57599086787301,7.490482972344882,50.28904868803079,2
50,29,23,20.075090944693315,52.03757749611184,7.710156771939376,48.638370622916575,2
58,36,38,22.812906474056923,40.582037368546466,6.654013536992204,52.55917470685816,2
49,44,59,21.29146833970319,51.108791993239535,6.452303199604237,57.4566046830664,2
50,45,55,18.033642822141704,51.78517229444207,6.359302435910684,51.56144204024825,2
47,32,54,19.275075575926497,61.98515011817247,6.672616188827499,46.57208678959685,2
21,25,51,19.856307340321255,61.1252666858407,6.059581008065244,40.19558760611524,2
29,42,23,19.654869724396995,68.29587549080352,7.863462849507649,44.13743750844576,2
36,35,54,20.09985079313497,53.817476520839996,7.801520324901465,58.60010755582145,2
33,21,50,23.067078077450617,40.10968934033948,6.640119128367165,48.435484838722516,2
38,27,47,21.288731444133052,62.885437070394374,7.530541048233914,47.12522897585918,2
55,36,33,23.514891816465465,54.49198735579908,6.832141340817373,59.55707387003564,2
30,39,54,21.484549141814348,51.38798069344997,7.510120829632365,53.446536199872824,2
59,25,49,24.344107945712146,41.45392697427467,6.420552355803723,51.31777210203518,2
23,30,32,21.56179036222687,51.46711960043474,6.563583295018532,54.4396629390329,2
45,25,32,20.11590610646549,44.767743005325144,6.1069174252096365,48.913835804934926,2
32,45,47,22.663040711189,54.93845777746792,6.6200680480249,56.23935484781603,2
52,33,39,15.723893982643103,48.71104637458062,7.76447016204153,42.94029909799557,2
35,21,36,19.73773292514423,53.40316476518821,6.014193064989774,56.38796461932986,2
35,33,35,19.13644564727699,48.78438600211506,6.7501988106367,50.17883562018572,2
52,49,31,21.42110235025521,48.94451068829667,6.252928490807142,56.85109002930363,2
52,32,34,19.70816419365898,45.96789339385115,7.20337321724093,41.213661379013644,2
30,48,50,18.790058331781996,50.60725370896825,6.2649379080357095,53.44565305026304,2
41,39,52,24.348220404438013,65.04870325156351,7.685069016703603,46.0641638751935,2
44,27,35,18.689876126577566,65.63857077365432,7.604406017671713,46.97522494792177,2
22,25,33,23.96281552163788,52.13473193355728,6.9112512307104,54.1151810207397,2
58,34,20,15.387994547288875,45.60317584693388,7.662491610179885,55.33536712676671,2
48,34,54,23.358884081262424,43.03828371493019,7.351785245660421,44.97450787581249,2
28,45,58,21.066615297758677,61.27381574457812,6.04211556711264,40.7285088660344,2
32,47,46,18.564047358496648,62.429554736949335,7.101381089389589,56.33586739148695,2
28,32,59,19.018134586016952,42.289073625222386,7.465400367741614,52.33769511930363,2
43,23,29,17.59399738801854,59.08401003184197,6.908428839530495,57.268600290435344,2
37,49,56,23.629640464754754,47.980641301864054,7.181631749791015,50.115456677384216,2
28,49,44,21.88218919407736,63.55020508624786,7.5905756980953685,42.709890378576894,2
27,24,24,18.026792103787546,54.032460261239905,6.545587785399691,49.271028357706484,2
35,20,21,17.469654124670626,66.98837468116946,7.821648440660792,58.866202237482995,2
45,34,35,22.785158800616635,43.930438559513966,7.201914389994995,40.68595802606623,2
53,21,46,24.24494282774053,55.652296773727436,6.0268189077442464,40.388925168390934,2
33,40,48,16.826251302531013,57.21925525095226,7.274809224522367,51.13418513105708,2
36,26,42,17.578108740233375,52.20467942195395,6.920128233495124,45.95357517124744,2
38,43,43,20.241546676947557,48.490019062872335,6.075951935139213,59.8918837444388,2
28,39,47,19.523140350513355,41.29510872588824,6.619201490171,46.40220282011802,2
48,37,57,17.754299036394727,69.03219863977259,6.643083664795743,59.964680516574404,2
29,41,39,18.127411161884,54.58132595453962,7.328201342295782,50.560948980075985,2
58,47,49,17.120448493829745,43.15292650640915,7.376802581418714,43.16904880361526,2
56,43,31,23.043744141377005,41.974895300894616,7.385145600155163,51.43795044917908,2
59,31,41,23.794626935118924,52.30071360225229,6.963989835465734,41.409213553339164,2
37,26,45,20.541261633582742,55.81441882897541,7.527926392651236,40.101576259514545,2
28,26,28,16.26283472584569,68.37329491739041,6.265148154968965,55.49345874363597,2
53,44,54,21.260981019870467,66.73602392205429,7.011312714860439,41.54288748172122,2
51,39,38,16.039593759123896,68.87095949363585,7.780441341109112,45.40697180991169,2
33,38,34,22.309280359330334,48.63155303470088,7.47412703528835,41.402029605348844,2
37,47,28,21.110234115419246,58.72576218688811,6.264070353779991,55.124671796324265,2
43,48,32,23.178506634148327,50.38798124604246,7.615478586401429,47.127809985998084,2
43,45,47,21.526020152154402,53.68298579987775,6.7955467030620795,46.49410668516528,2
23,31,48,19.854976402826637,54.33998635162934,6.942732968815687,43.51567631660764,2
44,36,25,21.05071253437744,56.796715955373564,6.972810071072356,50.098656081788,2
58,22,23,16.31079861704703,62.98471304748334,7.864887956754702,58.94613798473924,2
45,26,29,15.827383034870715,67.45250000074225,6.586697253340179,49.81388691853968,2
50,26,38,18.831644685591257,63.83988677193667,6.912633641101925,43.41536520006674,2
59,25,57,22.816354454432105,43.10538841018393,6.214828650872444,42.023276230350824,2
26,46,34,17.44715597023701,43.94695919918064,6.604553400992897,57.90170345532629,2
43,48,28,20.463904672117362,57.084295439890326,6.686347714414567,51.23168721933816,2
52,48,58,15.460691696754676,56.31633763483353,6.677108054874102,49.46869867188097,2
22,41,33,21.619015764719286,53.021466054345424,7.63885570734073,58.11164275146264,2
26,23,43,17.845119597424443,41.41183593630842,7.33709339022797,57.25541554918451,2
45,20,23,23.533957335369415,67.4302132799945,6.530570178172105,58.079061303797786,2
29,46,36,15.505074708322821,41.31643265106231,7.440746425464406,48.88959955955582,2
30,30,25,23.170004834976307,52.26379051813518,6.65354619631009,54.89730716932559,2
56,34,46,18.862363952990897,54.54576219148311,6.709990231627883,46.41424329968588,2
55,21,26,15.297362612946026,42.15195213444725,7.3197397336580785,48.631686582350184,2
32,20,20,21.060138319360814,57.10937523479512,6.107153119214816,42.80998019591035,2
52,24,49,23.56612336224926,67.83023624498557,7.899658410972732,51.096515930066126,2
31,24,43,15.779938664094091,43.183900579270585,6.985562691729911,43.21426698381971,2
22,36,38,19.87467835463974,50.923631705245164,7.278772842908196,42.5807281777885,2
55,48,36,21.699699240966567,42.159424553899655,6.5133611833005265,54.27801866793196,2
23,36,56,24.668655502933937,55.79784827769368,6.60656205213089,47.251664251893544,2
57,43,35,21.549071231478592,53.282077831193746,7.89783243637743,44.919994806135904,2
36,49,44,19.02671208253998,46.23531164258947,7.626813787129359,54.8566255293138,2
50,46,31,20.734917638909767,46.45731461502861,7.723249900167957,58.84370908979277,2
40,29,35,15.497810015230439,48.05500228592486,7.308471559890636,50.672338626184214,2
39,23,36,20.125762159242115,48.03322943812353,6.909901553684,49.41569994025414,2
46,24,54,19.962951255006395,56.33383996447506,6.33688110226383,55.20929212552133,2
36,32,45,16.971060388236523,66.26089719702281,7.408987272823369,49.07693127613823,2
55,30,56,16.94547969699911,61.95038796362445,6.308295048672669,57.11287328289893,2
30,48,35,24.00907730266991,60.22560846488841,7.266537834674978,41.989924523612764,2
32,44,36,15.78697675195399,55.8193268692718,6.8055710680929895,51.776205403124465,2
28,38,59,22.77944527470321,65.24019157018145,7.159532914868546,52.378703255268675,2
50,20,33,24.758708627835368,48.587771061495495,6.847616370347149,52.9972784340515,2
33,47,35,16.624984154744414,66.85101576560311,7.372048447871782,44.998034432737796,2
36,31,42,19.69040046665963,55.13274238190311,7.170155632746432,50.26340032661129,2
22,45,43,16.75715245836826,57.913498600465104,6.848370111491953,48.933774434893294,2
31,20,40,18.04838169256267,60.63730274365973,7.727909644019022,45.977263775737356,2
51,29,59,19.438559911405694,45.64047151588867,7.306273466583711,42.96966366010569,2
23,34,36,22.342278011860834,41.65328919822,7.77574586370266,54.05983452293639,2
20,22,50,23.17565329544597,65.28849979417322,7.040912184278766,57.21621725373475,2
44,20,55,16.27408071695429,59.17788649544089,6.150285906355173,42.68404852652701,2
46,20,41,22.72089523881285,65.27114001454966,7.521213162780123,43.36422184867083,2
56,30,50,20.364103830800303,53.11444315135104,6.535747165634882,52.08009995479,2
48,34,22,19.0470587432917,46.75621300648605,6.514192178790223,49.589099562995315,2
33,36,33,24.014468295383793,56.72287837792959,7.736952302405539,56.688582398114846,2
57,26,52,17.914151386760487,50.0848077323356,6.6169384251653725,40.400919990651296,2
52,32,29,16.401654333827302,56.325494469304054,6.016016281347566,41.90187295421459,2
53,36,47,15.810595638776032,61.4935894467637,6.499249408821167,57.55425921393879,2
24,43,22,23.83762015458032,67.99988257349042,7.717484793026616,53.86763801229711,2
42,49,37,17.12726966130273,58.10757362974617,7.007239875947203,57.341599943168475,2
27,34,23,23.328935948872292,43.75266729509211,6.2595659314452226,51.13636720556615,2
45,20,23,17.53615627638564,66.51200166494161,7.122955887473354,43.71867281748769,2
35,40,45,21.09467763366622,64.6172931800155,6.570488684613533,44.784221760684375,2
28,22,45,20.058092225923296,56.810460230509705,7.457230313585554,47.096914468613164,2
22,21,52,17.74041589704276,65.378957682956,6.8550114074267325,45.444810850120895,2
40,38,44,17.24582382653901,55.00593806568356,7.680885501092041,54.02586684176768,2
58,39,27,19.046537416485503,51.810456579718384,6.383746368809003,41.22433316287144,2
39,29,48,15.466848198992738,63.385950454717985,6.505172013369449,56.59287610705857,2
22,42,37,19.08927235756672,59.859095183519024,6.929709561626542,52.61177394617087,2
52,46,23,20.285842014374424,64.31811544780483,7.471041411587162,53.27583247882888,2
51,26,52,17.92671445759424,51.77763251083334,6.684045328495963,56.644782134168835,2
57,47,41,15.940598202285887,68.54189117453247,7.244633274497104,54.1343715408912,2
35,49,23,20.807968298534757,61.43162686111877,7.833286205387832,54.109933038692475,2
38,40,41,15.012844255268014,43.60477776206866,7.069109089512079,53.502597716888395,2
27,35,37,23.24626352800893,58.25050139595036,6.88870439219499,58.87991813421223,2
24,46,35,23.94761987012495,43.526717473628096,7.980445069230148,44.188134278998675,2
22,45,44,22.34850520499601,49.137260988657054,6.352079364309941,55.730517742071825,2
50,20,37,23.40632644819125,65.42920988527766,7.543139452111652,57.61762847549473,2
26,33,44,23.406036227731917,54.186379666316355,6.07815737200391,52.770874548038265,2
31,36,56,24.712199118854944,53.1410097009294,7.72206679994448,51.31726147119239,2
22,22,52,20.1343449712582,59.5181956975631,7.77937482514333,48.808691413120926,2
48,26,46,19.88604925877985,58.09666406973891,6.651162265038023,59.671945994775484,2
33,22,42,24.220488021271073,43.135836636270824,6.257494405751427,51.140136126262576,2
29,44,32,18.3269017969267,53.14895824099498,6.5253866197600106,43.29435493885962,2
36,42,55,19.835220673649715,60.56321567113874,7.558010787848075,40.40105419568017,2
41,30,32,23.119091149599047,64.2381409004285,6.379705320541938,42.203442405072664,2
50,48,26,22.261894838621053,65.25476093095787,6.598025359218692,46.33196120821138,2
25,44,38,21.428020501620825,60.78403595889726,7.741935199725085,46.84668164921982,2
32,32,27,20.278121082956208,55.528894851939015,7.155754162881818,54.986307102848684,2
48,24,32,17.66899288098772,67.88517116104447,6.344892777947718,51.59264916403636,2
34,27,22,15.936574526074745,63.042681352559995,7.494449290177174,46.23406642985624,2
57,27,20,20.695212786820328,62.15053831363584,6.28304240489992,57.64940389886271,2
34,20,45,23.975621934531603,47.93948514996285,7.422531649420906,41.99970494967553,2
33,46,42,18.552896432193187,41.474824874651446,6.062113752070311,51.08362510897598,2
23,49,38,15.15853545373567,42.759535320124,6.653378045063497,48.74344099120354,2
29,35,50,24.541316415710725,46.69766203208083,7.84461555096717,48.517863100733635,2
32,38,38,16.774094701211823,43.289088476055596,7.134065567002455,58.56671544011243,2
57,35,30,22.07535437745444,53.880634950634814,7.61299189221049,43.59290631728263,2
30,27,28,23.10140090745461,42.627236889587145,7.267699637470648,58.29232909030383,2
38,47,27,15.786985767075095,58.11265431512839,6.3278634419064055,54.71907121030356,2
51,37,21,16.712734106662396,62.249134558528624,6.605280681273629,53.24743719825507,2
31,28,55,16.281880728104618,52.76069488809951,6.494412147477753,54.96750498856365,2
41,44,37,23.918202114066126,45.893239456683574,7.227691890015448,41.754352834399285,2
26,36,51,22.87930938437767,65.21200994468022,7.2960633146617235,46.77499808429015,2
48,41,20,17.985479259821638,67.71229393799945,6.45961268284533,54.99032830313561,2
56,26,54,19.37347572432595,67.97923187661954,7.264944404822955,45.765916091085124,2
59,26,42,18.419344935747265,67.7265530452798,6.0487819862201935,51.62849789738174,2
38,48,52,19.288874313502106,59.5679201783131,7.454262393763855,40.0143371741316,2
25,25,42,17.63473445693848,41.13460409656106,6.24610424718065,59.726998458883244,2
32,34,31,18.812299527748767,69.72137675869315,6.495234174349437,50.12912754073028,2
46,22,45,17.23090018445356,41.69547072390272,6.2067898732600835,48.63016239695285,2
50,24,21,24.405373011029475,67.17831903778793,7.133612210020932,47.08847983974772,2
36,21,58,22.152670825092443,56.701969232776534,7.709481237183957,58.591661891951375,2
30,48,23,15.950565368325645,46.01407143299077,6.82693153342032,44.124054318035576,2
57,40,20,17.074694380588774,67.17550576296387,7.677098414049587,49.4216745896785,2
54,45,32,15.672406340520366,53.94068405335495,7.641471681631461,52.29082036442631,2
35,37,26,24.127873853865253,43.55086683553894,7.2915183558760654,45.001649378278834,2
59,38,56,19.211189044340816,52.315683530542834,6.462697426400301,42.727422100589166,2
50,35,25,18.746492190148288,45.48805963852637,6.860110690382548,59.68883907166737,2
28,26,27,22.764868813156667,62.47473469529595,6.6575485749851815,52.217201670337005,2
34,33,48,21.537779229561565,51.61150035804661,7.294444566795711,40.895367773769735,2
57,45,30,15.938218723954432,55.377517093975314,7.128389583597491,49.883152071036086,2
54,35,34,18.94083648510032,49.49807304482239,6.800310545730798,43.00990996145171,2
46,42,54,19.41534010378897,54.718407276945975,7.697535170562628,54.121162292760616,2
28,31,34,19.15439016259661,52.23887806617179,6.649108219461852,55.63374195532795,2
42,32,20,24.9209218702882,43.910550391443756,7.592137050793875,47.89550633543366,2
35,30,57,22.324414591304492,52.9663956275507,7.359451592003516,52.180578894138314,2
28,48,45,16.212648933591367,43.41285876413648,6.821921216071806,52.95674077216453,2
31,41,39,18.160047228663938,49.42329457268112,7.266928238471545,42.1160071884828,2
59,20,39,23.218014592542005,63.0775167772476,7.193445980212434,46.744040703379056,2
25,20,38,20.097570669008714,57.5578262652954,6.718677981031575,49.50718135361737,2
42,35,29,21.478223048244356,46.28603871850377,6.290211146792901,58.087622693310465,2
49,31,29,24.31912732597456,48.366157787828946,7.90042241173086,41.265253436413495,2
34,34,57,23.937741877619448,55.89427171210163,7.338696701525592,56.63147851820905,2
49,30,26,20.864595123747975,47.83735397360747,7.963810644573885,57.957962095485044,2
24,42,48,21.88330762332677,58.123918865696055,7.871631248222291,44.6801057432074,2
49,38,49,15.189276405114635,41.076782535667974,7.829715611841519,47.040331650037565,2
28,40,32,22.091807037944047,46.01019463289327,6.422013383415052,53.7658599685451,2
27,39,29,18.230710684057513,65.16913290022204,6.595347431185692,53.19527280906168,2
50,28,49,17.2842585230842,48.22035341156642,6.62968231081747,42.33608215467904,2
53,22,35,17.595504332730826,48.77173071543221,7.410613285071855,54.708731877843725,2
37,29,30,15.957541986633576,67.677172147174,7.136944404313639,47.27451042271368,2
39,32,21,21.935098370463205,41.19133622716742,7.678816075218544,48.96341694042637,2
32,23,54,20.22126493432177,52.04625214015847,6.600977517265278,56.06526801254256,2
29,31,40,17.061970792552025,47.495613882349886,6.672922325154424,51.783127547875765,2
53,24,39,17.276325358193922,55.73309037573248,7.612193495921495,47.069549502567575,2
37,38,48,23.744145541964784,65.53011300391748,7.554408494701704,45.38104457484326,2
57,29,46,24.73045349514161,69.3920300432158,6.536552040907114,40.81956444499781,2
34,38,52,16.007528439595763,61.22568456934128,6.062349818223843,57.403933809844844,2
38,44,51,24.116386897353035,59.57454185218472,7.547601497138068,47.16725071315657,2
27,23,24,19.80648028312409,56.554862006025054,7.2635496873055105,45.14237007997389,2
40,24,21,19.811256918168457,50.001035143496885,6.898246827860501,51.41329157961578,2
53,30,53,22.154362032765405,42.07522571516252,6.662416604657043,45.64997453241929,2
53,47,34,20.328764346967475,67.93077978925203,7.902885277774664,47.229306569970305,2
28,37,55,23.929645917048273,53.4383092062311,7.060946374395584,48.31548627163148,2
25,29,35,23.842451739289544,65.88025488837178,6.886640641545397,51.71726101055843,2
25,45,30,18.201862194040554,67.40334095426769,6.818450960383592,54.964674329870185,2
20,39,45,24.88262115143187,51.665544894223494,6.09483127228017,56.023430065906496,2
26,29,55,22.423102455337244,63.11235361205931,6.999236823997524,46.10429060257718,2
36,33,41,18.31016259494895,62.20909179697252,6.625521454843632,56.53614225562066,2
44,35,37,24.893406378396236,60.37475037230671,7.969900632723288,40.57672653843411,2
51,49,45,23.388878991257744,40.96969795978271,7.040365871464788,51.34257415064746,2
57,24,24,22.906029647697554,44.006292685166535,6.621154031101574,52.31452106890345,2
48,41,46,17.878795033348446,43.60812889385821,7.407056680363061,52.897120868594534,2
25,49,24,15.222028129878503,49.11171554895478,7.842138972599162,46.418708766388804,2
44,46,23,16.03146760878361,68.29062128937208,7.590145762362328,43.62500511103104,2
29,21,55,16.261950910262367,60.33684755488264,7.144109278362762,49.60180284480093,2
44,36,36,18.763118169549976,50.89567371148675,6.104537335123193,53.710772411252464,2
54,48,20,23.160335023020686,64.07682244454884,6.972783256177788,45.96901322295521,2
25,20,27,16.980309466310935,44.0235886812937,6.112802715521581,57.36594036322656,2
38,48,29,17.888099699540895,44.47804038007742,6.481992515991836,58.7225114308027,2
29,47,25,18.949902705490324,50.050257098730874,6.414565045099471,47.55593647818823,2
35,27,43,20.8240096486794,60.66999954965705,7.134024650840344,53.67184850443738,2
54,20,37,16.109202308748067,52.187472879307144,7.542076740489709,48.70461436018848,2
20,44,53,23.749394056026713,64.32484340086813,7.961972605597366,58.53095561501951,2
48,47,31,18.79461380593465,55.19649999725642,7.125660474429206,46.26735388914557,2
31,40,53,15.97618760535149,66.93387419176078,6.6997909272947975,51.02634781325628,2
34,41,25,15.045044809802887,49.39828033414536,7.05351857538443,46.48501747703941,2
51,40,24,16.017545285010158,41.474578861741314,6.010628338309724,46.56139368971316,2
43,21,32,19.53261683381723,60.529859513657996,6.719828072430727,53.35612439973234,2
22,22,42,24.214577362165304,69.3551790079807,6.021340254012325,52.45482552754955,2
52,45,59,16.806626989024092,43.90078766950398,6.655309927367231,44.203516704678464,2
50,46,31,15.219865220393237,64.50633957681349,6.027898037383823,53.142376781225465,2
39,24,26,15.627221714144587,64.46463296740407,6.989508480871407,42.67521390154004,2
48,28,55,22.422010091211327,55.29206530011811,6.844891580061758,47.961743564724614,2
52,21,43,24.760201575244942,66.20666728681266,6.658756134068435,51.75590810132744,2
30,48,31,24.033011273887595,60.1683648842224,7.795057244753729,48.94321009061327,2
39,37,55,15.709161914385696,45.68082627375588,7.5426462864337,56.8287951991249,2
54,48,59,21.982725935305467,46.23311888319185,6.040560629789161,49.588315972542034,2
41,34,24,15.403301610515129,46.03409627771132,6.357257753508599,46.75495993469694,2
50,38,22,21.164608782287974,69.57767976910053,7.27991277022914,57.20506572799408,2
22,45,42,18.814153437833564,42.35986174942776,6.343747405078494,41.18446610793215,2
58,44,43,17.06073779937175,53.23689007275151,6.130001577897777,56.50616804845965,2
35,43,40,23.64230602261557,53.93748293317738,7.4887364086079815,52.38890147636307,2
33,40,23,24.409657878427936,54.59116302475443,6.925238543867459,55.701437231270255,2
46,35,45,24.680725029096784,62.58958579117555,7.622325207758264,40.656509976384804,2
26,21,33,24.623029831742766,65.02415981570755,6.97940806371571,55.25142225583106,2
25,38,48,15.516856799111318,44.75608475499771,7.625386086751565,42.65207981493622,2
35,25,56,20.171208881133303,62.908314388424756,6.894664853332376,55.797292420710775,2
33,26,41,15.62857487472381,54.28176308505991,7.378488039924046,52.154196164540096,2
37,22,49,17.93761873027386,48.320402851738876,7.000462957851604,43.21206292859298,2
37,32,43,21.629062523445658,65.57616222567901,6.515879013573802,49.83028451663653,2
47,32,44,19.703715673848663,68.68737867609002,7.53341047599363,59.39113750446371,2
38,23,28,15.645358838446763,57.32984310158991,6.715626559405219,45.5091582027634,2
24,40,45,18.563666377550568,64.97496102957899,7.7015569806653215,48.47861070059332,2
37,42,57,20.23292462888995,50.32226480111067,7.994263788316732,55.44821999254569,2
46,47,45,15.479577324369876,63.262285437774835,7.141366350143957,55.2140961208779,2
22,24,39,17.536424743413754,46.8418545070006,6.023052028105971,42.60681447138144,2
55,27,24,15.015794210779118,66.14521640471904,6.060759159908925,54.255075095251684,2
27,44,59,19.972024035565532,52.59816056044715,6.383672229202022,46.67629823418475,2
46,39,34,17.700584661015558,46.205113318498256,7.308046155317521,48.32434062064629,2
52,33,33,23.58672054929496,43.524276966294785,7.571333203888912,53.47033573634518,2
43,36,32,24.44984785555843,44.24834051853698,7.285666781631476,47.63960090925892,2
52,35,27,22.42898814098432,60.568091996346226,7.517777700280893,50.65371361427631,2
33,46,49,16.01088594174215,49.2654182434486,7.222714026196765,59.28108260262979,2
52,31,37,15.55749598470328,41.57217059383596,7.815631715554809,54.425158158676496,2
49,45,41,21.500924511399315,59.60969429216861,7.912442347287255,40.06041742712323,2
32,47,28,19.19513709337517,49.49505337787861,6.071164291586925,42.73470805458471,2
27,24,33,24.342532990963612,42.59273897341712,7.5984761884069165,57.972330818869416,2
48,49,46,17.87550039425443,49.992613940154314,6.853091397220152,42.78593378814202,2
20,28,22,19.24492832676535,49.27972673074669,6.561271159753032,59.44459418432715,2
48,46,25,15.00410289439175,57.885480082071304,7.831886007908105,45.758681881864376,2
40,38,30,22.12601407298393,60.640915568559436,6.638633760042748,45.04404804318662,2
40,37,54,19.573166098928205,65.38581598463121,6.904646955268592,48.487780361450206,2
40,24,25,16.077922473655413,54.62744810190148,7.39529276555945,50.59790593107883,2
40,40,59,24.686386653002756,42.84723729298234,6.780032121495122,48.132117060921914,2
56,44,47,16.36250565091978,66.62689215448574,6.941524784775206,57.56230393971403,2
43,39,24,16.27576468916693,65.77998459171255,7.189665427775008,46.706580149178706,2
35,39,34,18.73650296372984,51.64364370305491,6.1913802321160025,58.291688704434954,2
40,34,33,24.928308254446968,56.89038829514989,6.713243597652104,45.76405387700078,2
42,48,28,21.561460918474424,66.45564402462048,6.9705614342203965,50.84066690194404,2
23,24,24,19.48160873369002,48.23237894907045,6.786340869128528,47.755286570595,2
23,21,22,24.993162681897125,48.04034501558792,6.657603609156907,53.18656255968003,2
28,39,47,17.69973636855462,63.052632133517264,7.770030649094517,44.43054303804734,2
36,42,42,22.75976849815242,63.926274369599795,7.075839052658486,46.19363916625903,2
47,22,57,19.028900310500486,67.21729501831236,7.480626061687903,50.856827486681496,2
56,20,28,18.668058851400055,52.08134948955101,6.002711048995898,49.94178618701594,2
45,42,49,16.546848481848613,53.54641068452273,6.816040182570163,53.74929608099456,2
29,39,42,24.110156999792203,69.79491216800434,6.212184099895904,44.66106375969717,2
27,25,31,22.59028048051203,55.3444314036515,7.288052874223888,42.04448342263889,2
47,44,22,23.48417726430511,40.61204832064619,7.208977964516919,45.540508977392484,2
45,26,27,21.86755720281909,60.22658897342191,6.44298709771928,40.695983997367,2
54,30,22,24.470402781443592,55.146244452859214,7.774213025037341,47.162895623916114,2
43,32,51,17.754466797905092,47.95104754421642,7.0723845585644085,48.98296405464425,2
56,35,26,20.88586097349254,52.23217648574785,7.302353921487237,55.3593351561961,2
33,21,53,19.407658014365413,54.36911684360414,7.793988156371348,47.89601536925906,2
29,32,21,19.33723702831421,52.362808288976176,6.071224300545683,49.959526051747865,2
27,33,29,15.130765341746148,45.15102509650927,7.307529006186472,40.50945383470214,2
38,47,45,16.359327473673208,54.92948663515655,6.4283525054791735,41.20146336709965,2
35,29,38,22.099330734342463,56.011762410143334,6.2876689419806215,40.184831768110286,2
32,30,30,23.816745102868722,51.83980263849837,7.373148584149568,48.33184455568397,2
41,41,56,21.06202253610332,55.712754896585494,6.0489605316264,55.81405807492227,2
21,46,47,20.189373642647567,58.17278468076916,7.92574098800362,51.78941606186494,2
39,31,54,19.5949577486441,50.495507082725645,7.255012308403533,55.68816233236407,2
52,41,56,24.059736635092605,65.90639595014287,7.348116905507392,44.29275925808857,2
56,21,53,21.641257392833502,52.797757031631804,7.778238711454886,56.90451116321479,2
52,31,47,23.833497010221038,54.87151030234827,6.626501480977644,55.07332275819162,2
50,31,52,24.42602700484747,64.96573456922673,7.246780774054095,53.31430870514281,2
43,43,30,16.76089287943854,62.2999874069697,6.504139773700343,49.08334940335528,2
27,28,26,19.806701123050768,53.439863640066044,6.2415590448651574,48.522305576615594,2
47,22,42,17.82155584036139,46.99755073799176,7.468147062011756,40.615503565183204,2
55,22,24,16.235724905994903,43.030847394737755,7.219416391073519,43.92965304805837,2
36,33,47,24.57835304448503,65.63852389455506,6.4609896747030415,46.55132587844252,2
44,41,58,15.196105324742536,60.14104026690387,7.046316299635283,57.972778566022065,2
45,30,41,15.701180457469896,40.788931800540055,6.5220573305868985,50.76135101469646,2
40,26,41,19.114109317604655,68.43198412018916,6.25274028389401,59.473842697003974,2
28,33,59,22.715888644678138,50.53731496849985,7.62396298137142,46.39042903614951,2
48,38,27,15.16108218549337,43.511352181189785,6.369852037545635,42.2717463475735,2
24,35,36,20.09222538327078,58.8266807161194,6.712772957046056,46.46975523286292,2
21,39,37,16.265453111963772,54.29861368931621,7.527230597923314,45.16528715774327,2
58,37,27,23.413567713051986,52.44542819681637,7.535721846251711,40.81018345882644,2
35,32,26,19.019519246152196,65.3723463497729,6.6925321015758605,53.09242387030926,2
39,40,55,18.140440030176443,53.787986489146704,6.473625854907539,52.54634156715929,2
25,35,43,15.723483838360574,66.35592247621467,6.60366932178579,53.00593948147015,2
25,43,52,20.834220151830017,41.846700327999976,7.31083139360571,40.165305958917166,2
37,32,58,18.08785658352586,48.77325413768547,7.596545993092612,55.66673383849241,2
32,21,55,17.419277281192365,66.28877045571812,6.038086818548583,54.6490925826746,2
38,29,37,24.92241914861122,59.5784020524206,6.122597588898447,50.51158748124483,2
32,42,36,21.898210713287618,54.45511760728775,6.248690634884822,44.28543618620519,2
38,47,49,20.057422983554446,64.51306399007845,7.722017642616027,52.31248793366253,2
30,33,40,19.179992169203516,56.96672449679161,7.298161204037768,47.00473228654153,2
54,32,31,21.715118072810373,40.130787398697414,7.849302210810362,42.25008266476183,2
50,32,33,20.851216609271248,53.28742294125891,6.068351178082175,46.39304124510601,2
35,31,57,15.609122268715272,52.86517045892172,6.798652292783021,43.694278191397665,2
49,21,46,24.80470797783071,54.815410442246844,6.019400709846084,42.80089624268458,2
27,33,52,15.75093645805314,68.30071896129644,6.730167346568802,58.25168435849646,2
